Molecule name: ch3oh_a
Physical parameters at a given cloud nb: 86
velocity gradient   -2.6078e-11 cm/s/cm
cloud height        1.0824e+17 cm
turb velocity       5.0000e+04 cm/s
gas temperature     2.6066e+02 K
h concentration     1.2819e+02 cm-3
h2 concentration    3.6226e+04 cm-3
molecule concentr   3.7502e-02 cm-3
nb of mol levels    768

Dust:
name            2_comp_model
dust mass per H 2.2583e-26
temperature (K) 1.2460e+01      

External radiation field:
No

The number of transitions	16
v, j, k1, k2, sym inv (upper) -> v, j, k1, k2, sym inv (lower)

0    1    -1   0    0     -> 0    1    1    0    0    8.3428554e+08  

mean inv       4.900e-04
mean gain      1.371e-18 cm-1
optical depth  1.484e-01
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       -1.261e-01 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
1.882e-01        1.407e-04    7.908e-22    0.000e+00    
1.925e-01        1.492e-04    8.424e-22    0.000e+00    
1.970e-01        1.619e-04    9.176e-22    0.000e+00    
2.014e-01        1.812e-04    1.030e-21    0.000e+00    
2.061e-01        2.079e-04    1.183e-21    0.000e+00    
2.106e-01        2.537e-04    1.440e-21    0.000e+00    
2.146e-01        3.038e-04    1.716e-21    0.000e+00    
2.185e-01        3.659e-04    2.052e-21    0.000e+00    
2.224e-01        4.366e-04    2.434e-21    0.000e+00    
2.264e-01        5.191e-04    2.905e-21    0.000e+00    
2.303e-01        6.260e-04    3.622e-21    0.000e+00    
2.326e-01        7.430e-04    4.653e-21    0.000e+00    
2.341e-01        7.673e-04    4.953e-21    0.000e+00    
2.372e-01        8.300e-04    5.881e-21    0.000e+00    
2.412e-01        9.495e-04    8.868e-21    0.000e+00    
2.451e-01        1.059e-03    1.738e-20    0.000e+00    
2.490e-01        1.151e-03    4.770e-20    0.000e+00    
2.531e-01        1.230e-03    1.311e-19    0.000e+00    
2.573e-01        1.308e-03    3.370e-19    0.000e+00    
2.615e-01        1.375e-03    7.062e-19    0.000e+00    
2.661e-01        1.441e-03    1.325e-18    0.000e+00    
2.712e-01        1.515e-03    2.370e-18    0.000e+00    
2.766e-01        1.596e-03    3.969e-18    0.000e+00    
2.817e-01        1.683e-03    6.133e-18    0.000e+00    
2.862e-01        1.759e-03    8.427e-18    0.000e+00    
2.906e-01        1.828e-03    1.070e-17    0.000e+00    
2.955e-01        1.905e-03    1.343e-17    0.000e+00    
3.003e-01        1.992e-03    1.678e-17    0.000e+00    
3.044e-01        2.061e-03    1.952e-17    0.000e+00    
3.085e-01        2.128e-03    2.218e-17    0.000e+00    
3.128e-01        2.198e-03    2.496e-17    0.000e+00    
3.177e-01        2.266e-03    2.761e-17    0.000e+00    
3.232e-01        2.351e-03    3.064e-17    0.000e+00    
3.288e-01        2.436e-03    3.339e-17    0.000e+00    
3.348e-01        2.523e-03    3.593e-17    0.000e+00    
3.410e-01        2.616e-03    3.823e-17    0.000e+00    
3.471e-01        2.713e-03    4.022e-17    0.000e+00    
3.529e-01        2.803e-03    4.191e-17    0.000e+00    
3.587e-01        2.897e-03    4.357e-17    0.000e+00    
3.636e-01        2.992e-03    4.526e-17    0.000e+00    
3.679e-01        3.059e-03    4.653e-17    0.000e+00    
3.729e-01        3.145e-03    4.828e-17    0.000e+00    
3.780e-01        3.236e-03    5.031e-17    0.000e+00    
3.824e-01        3.331e-03    5.265e-17    0.000e+00    
3.867e-01        3.405e-03    5.467e-17    0.000e+00    
3.910e-01        3.495e-03    5.735e-17    0.000e+00    
3.951e-01        3.571e-03    5.978e-17    0.000e+00    
3.992e-01        3.655e-03    6.277e-17    0.000e+00    
4.035e-01        3.729e-03    6.561e-17    0.000e+00    
4.069e-01        3.821e-03    6.941e-17    0.000e+00    
4.104e-01        3.855e-03    7.095e-17    0.000e+00    
4.151e-01        3.942e-03    7.520e-17    0.000e+00    
4.193e-01        4.013e-03    7.903e-17    0.000e+00    
4.234e-01        4.074e-03    8.276e-17    0.000e+00    
4.263e-01        4.128e-03    8.639e-17    0.000e+00    
4.292e-01        4.146e-03    8.783e-17    0.000e+00    
4.325e-01        4.192e-03    9.157e-17    0.000e+00    
4.359e-01        4.212e-03    9.361e-17    0.000e+00    
4.394e-01        4.242e-03    9.733e-17    0.000e+00    
4.426e-01        4.256e-03    9.933e-17    0.000e+00    
4.457e-01        4.265e-03    1.021e-16    0.000e+00    
4.490e-01        4.266e-03    1.038e-16    0.000e+00    
4.525e-01        4.261e-03    1.063e-16    0.000e+00    
4.560e-01        4.245e-03    1.078e-16    0.000e+00    
4.593e-01        4.220e-03    1.095e-16    0.000e+00    
4.627e-01        4.187e-03    1.103e-16    0.000e+00    
4.660e-01        4.137e-03    1.110e-16    0.000e+00    
4.696e-01        4.088e-03    1.112e-16    0.000e+00    
4.730e-01        3.957e-03    1.095e-16    0.000e+00    
4.764e-01        3.877e-03    1.084e-16    0.000e+00    
4.807e-01        3.736e-03    1.059e-16    0.000e+00    
4.838e-01        3.590e-03    1.031e-16    0.000e+00    
4.870e-01        3.527e-03    1.017e-16    0.000e+00    
4.904e-01        3.369e-03    9.813e-17    0.000e+00    
4.936e-01        3.281e-03    9.599e-17    0.000e+00    
4.973e-01        3.143e-03    9.248e-17    0.000e+00    
5.015e-01        3.009e-03    8.891e-17    0.000e+00    
5.060e-01        2.841e-03    8.419e-17    0.000e+00    
5.093e-01        2.672e-03    7.930e-17    0.000e+00    
5.126e-01        2.600e-03    7.716e-17    0.000e+00    
5.169e-01        2.440e-03    7.229e-17    0.000e+00    
5.209e-01        2.311e-03    6.825e-17    0.000e+00    
5.251e-01        2.190e-03    6.438e-17    0.000e+00    
5.292e-01        2.075e-03    6.062e-17    0.000e+00    
5.334e-01        1.982e-03    5.752e-17    0.000e+00    
5.375e-01        1.888e-03    5.428e-17    0.000e+00    
5.415e-01        1.811e-03    5.161e-17    0.000e+00    
5.457e-01        1.745e-03    4.919e-17    0.000e+00    
5.500e-01        1.678e-03    4.675e-17    0.000e+00    
5.544e-01        1.614e-03    4.438e-17    0.000e+00    
5.592e-01        1.558e-03    4.221e-17    0.000e+00    
5.639e-01        1.497e-03    3.985e-17    0.000e+00    
5.681e-01        1.444e-03    3.784e-17    0.000e+00    
5.725e-01        1.406e-03    3.628e-17    0.000e+00    
5.770e-01        1.361e-03    3.445e-17    0.000e+00    
5.815e-01        1.318e-03    3.273e-17    0.000e+00    
5.861e-01        1.282e-03    3.123e-17    0.000e+00    
5.909e-01        1.244e-03    2.966e-17    0.000e+00    
5.958e-01        1.203e-03    2.801e-17    0.000e+00    
6.002e-01        1.171e-03    2.662e-17    0.000e+00    
6.048e-01        1.143e-03    2.546e-17    0.000e+00    
6.099e-01        1.104e-03    2.394e-17    0.000e+00    
6.143e-01        1.076e-03    2.273e-17    0.000e+00    
6.190e-01        1.053e-03    2.176e-17    0.000e+00    
6.242e-01        1.017e-03    2.036e-17    0.000e+00    
6.288e-01        9.930e-04    1.934e-17    0.000e+00    
6.341e-01        9.698e-04    1.840e-17    0.000e+00    
6.393e-01        9.354e-04    1.710e-17    0.000e+00    
6.442e-01        9.101e-04    1.619e-17    0.000e+00    
6.496e-01        8.880e-04    1.526e-17    0.000e+00    
6.543e-01        8.634e-04    1.433e-17    0.000e+00    
6.588e-01        8.442e-04    1.364e-17    0.000e+00    
6.647e-01        8.242e-04    1.287e-17    0.000e+00    
6.700e-01        7.973e-04    1.190e-17    0.000e+00    
6.742e-01        7.795e-04    1.130e-17    0.000e+00    
6.785e-01        7.643e-04    1.075e-17    0.000e+00    
6.830e-01        7.484e-04    1.020e-17    0.000e+00    
6.875e-01        7.312e-04    9.634e-18    0.000e+00    
6.923e-01        7.129e-04    9.076e-18    0.000e+00    
6.972e-01        6.971e-04    8.554e-18    0.000e+00    
7.024e-01        6.804e-04    8.030e-18    0.000e+00    
7.079e-01        6.627e-04    7.510e-18    0.000e+00    
7.137e-01        6.420e-04    6.945e-18    0.000e+00    
7.201e-01        6.255e-04    6.460e-18    0.000e+00    
7.266e-01        6.045e-04    5.885e-18    0.000e+00    
7.326e-01        5.865e-04    5.439e-18    0.000e+00    
7.387e-01        5.699e-04    5.019e-18    0.000e+00    
7.450e-01        5.538e-04    4.623e-18    0.000e+00    
7.516e-01        5.357e-04    4.221e-18    0.000e+00    
7.583e-01        5.197e-04    3.860e-18    0.000e+00    
7.654e-01        5.032e-04    3.511e-18    0.000e+00    
7.722e-01        4.847e-04    3.161e-18    0.000e+00    
7.794e-01        4.715e-04    2.901e-18    0.000e+00    
7.879e-01        4.537e-04    2.581e-18    0.000e+00    
7.967e-01        4.344e-04    2.269e-18    0.000e+00    
8.056e-01        4.174e-04    1.996e-18    0.000e+00    
8.146e-01        4.001e-04    1.749e-18    0.000e+00    
8.238e-01        3.828e-04    1.526e-18    0.000e+00    
8.338e-01        3.667e-04    1.323e-18    0.000e+00    
8.442e-01        3.501e-04    1.133e-18    0.000e+00    
8.531e-01        3.324e-04    9.590e-19    0.000e+00    
8.609e-01        3.225e-04    8.613e-19    0.000e+00    
8.701e-01        3.114e-04    7.576e-19    0.000e+00    
8.807e-01        2.984e-04    6.509e-19    0.000e+00    
8.933e-01        2.853e-04    5.475e-19    0.000e+00    
9.082e-01        2.701e-04    4.440e-19    0.000e+00    
9.259e-01        2.550e-04    3.497e-19    0.000e+00    
9.460e-01        2.378e-04    2.623e-19    0.000e+00    
9.685e-01        2.234e-04    1.957e-19    0.000e+00    
1.006e+00        2.080e-04    1.403e-19    0.000e+00    

0    1    0    0    0     -> 0    0    0    0    0    4.8372463e+10  

mean inv       -2.834e-04
mean gain      -2.346e-18 cm-1
optical depth  1.489e-01
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       -1.142e+02 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        1.796e-04    1.264e-22    0.000e+00    
2.097e-02        3.246e-04    2.313e-22    0.000e+00    
4.360e-02        7.731e-04    5.557e-22    0.000e+00    
7.662e-02        2.301e-03    1.661e-21    0.000e+00    
9.685e-02        4.708e-03    3.409e-21    0.000e+00    
1.022e-01        5.076e-03    3.678e-21    0.000e+00    
1.092e-01        5.511e-03    3.998e-21    0.000e+00    
1.161e-01        6.145e-03    4.465e-21    0.000e+00    
1.215e-01        6.567e-03    4.778e-21    0.000e+00    
1.271e-01        7.001e-03    5.102e-21    0.000e+00    
1.317e-01        7.468e-03    5.455e-21    0.000e+00    
1.354e-01        7.754e-03    5.672e-21    0.000e+00    
1.396e-01        8.082e-03    5.922e-21    0.000e+00    
1.437e-01        8.475e-03    6.225e-21    0.000e+00    
1.477e-01        8.820e-03    6.492e-21    0.000e+00    
1.518e-01        9.187e-03    6.780e-21    0.000e+00    
1.558e-01        9.591e-03    7.098e-21    0.000e+00    
1.598e-01        9.997e-03    7.422e-21    0.000e+00    
1.641e-01        1.041e-02    7.751e-21    0.000e+00    
1.685e-01        1.095e-02    8.192e-21    0.000e+00    
1.729e-01        1.144e-02    8.592e-21    0.000e+00    
1.781e-01        1.210e-02    9.130e-21    0.000e+00    
1.835e-01        1.293e-02    9.814e-21    0.000e+00    
1.882e-01        1.389e-02    1.060e-20    0.000e+00    
1.925e-01        1.475e-02    1.131e-20    0.000e+00    
1.970e-01        1.581e-02    1.216e-20    0.000e+00    
2.014e-01        1.712e-02    1.320e-20    0.000e+00    
2.061e-01        1.855e-02    1.432e-20    0.000e+00    
2.106e-01        2.011e-02    1.548e-20    0.000e+00    
2.146e-01        2.136e-02    1.636e-20    0.000e+00    
2.185e-01        2.213e-02    1.682e-20    0.000e+00    
2.224e-01        2.274e-02    1.718e-20    0.000e+00    
2.264e-01        2.278e-02    1.727e-20    0.000e+00    
2.303e-01        2.230e-02    1.747e-20    0.000e+00    
2.326e-01        2.172e-02    1.842e-20    0.000e+00    
2.341e-01        2.153e-02    1.881e-20    0.000e+00    
2.372e-01        2.102e-02    2.017e-20    0.000e+00    
2.412e-01        1.999e-02    2.527e-20    0.000e+00    
2.451e-01        1.913e-02    4.249e-20    0.000e+00    
2.490e-01        1.830e-02    1.026e-19    0.000e+00    
2.531e-01        1.753e-02    2.526e-19    0.000e+00    
2.573e-01        1.665e-02    5.804e-19    0.000e+00    
2.615e-01        1.575e-02    1.094e-18    0.000e+00    
2.661e-01        1.476e-02    1.836e-18    0.000e+00    
2.712e-01        1.372e-02    2.904e-18    0.000e+00    
2.766e-01        1.251e-02    4.210e-18    0.000e+00    
2.817e-01        1.145e-02    5.647e-18    0.000e+00    
2.862e-01        1.061e-02    6.877e-18    0.000e+00    
2.906e-01        9.943e-03    7.876e-18    0.000e+00    
2.955e-01        9.283e-03    8.856e-18    0.000e+00    
3.003e-01        8.600e-03    9.802e-18    0.000e+00    
3.044e-01        8.115e-03    1.040e-17    0.000e+00    
3.085e-01        7.691e-03    1.085e-17    0.000e+00    
3.128e-01        7.280e-03    1.119e-17    0.000e+00    
3.177e-01        6.911e-03    1.139e-17    0.000e+00    
3.232e-01        6.489e-03    1.144e-17    0.000e+00    
3.288e-01        6.102e-03    1.132e-17    0.000e+00    
3.348e-01        5.736e-03    1.105e-17    0.000e+00    
3.410e-01        5.383e-03    1.065e-17    0.000e+00    
3.471e-01        5.040e-03    1.011e-17    0.000e+00    
3.529e-01        4.738e-03    9.586e-18    0.000e+00    
3.587e-01        4.450e-03    9.058e-18    0.000e+00    
3.636e-01        4.170e-03    8.536e-18    0.000e+00    
3.679e-01        3.984e-03    8.201e-18    0.000e+00    
3.729e-01        3.755e-03    7.801e-18    0.000e+00    
3.780e-01        3.520e-03    7.408e-18    0.000e+00    
3.824e-01        3.292e-03    7.043e-18    0.000e+00    
3.867e-01        3.117e-03    6.774e-18    0.000e+00    
3.910e-01        2.908e-03    6.457e-18    0.000e+00    
3.951e-01        2.742e-03    6.212e-18    0.000e+00    
3.992e-01        2.555e-03    5.938e-18    0.000e+00    
4.035e-01        2.392e-03    5.696e-18    0.000e+00    
4.069e-01        2.194e-03    5.395e-18    0.000e+00    
4.104e-01        2.119e-03    5.279e-18    0.000e+00    
4.151e-01        1.920e-03    4.955e-18    0.000e+00    
4.193e-01        1.748e-03    4.658e-18    0.000e+00    
4.234e-01        1.589e-03    4.368e-18    0.000e+00    
4.263e-01        1.431e-03    4.052e-18    0.000e+00    
4.292e-01        1.373e-03    3.935e-18    0.000e+00    
4.325e-01        1.226e-03    3.625e-18    0.000e+00    
4.359e-01        1.136e-03    3.418e-18    0.000e+00    
4.394e-01        9.764e-04    3.031e-18    0.000e+00    
4.426e-01        8.844e-04    2.793e-18    0.000e+00    
4.457e-01        7.469e-04    2.420e-18    0.000e+00    
4.490e-01        6.696e-04    2.204e-18    0.000e+00    
4.525e-01        5.337e-04    1.802e-18    0.000e+00    
4.560e-01        4.444e-04    1.527e-18    0.000e+00    
4.593e-01        3.372e-04    1.184e-18    0.000e+00    
4.627e-01        2.589e-04    9.228e-19    0.000e+00    
4.660e-01        1.565e-04    5.685e-19    0.000e+00    
4.696e-01        9.163e-05    3.373e-19    0.000e+00    
4.730e-01        1.338e-05    5.008e-20    0.000e+00    
4.764e-01        -3.923e-05   -1.484e-19   0.000e+00    
4.807e-01        -2.230e-04   -8.558e-19   0.000e+00    
4.838e-01        -3.999e-04   -1.554e-18   0.000e+00    
4.870e-01        -4.820e-04   -1.881e-18   0.000e+00    
4.904e-01        -6.542e-04   -2.579e-18   0.000e+00    
4.936e-01        -7.506e-04   -2.972e-18   0.000e+00    
4.973e-01        -8.771e-04   -3.492e-18   0.000e+00    
5.015e-01        -1.059e-03   -4.232e-18   0.000e+00    
5.060e-01        -1.275e-03   -5.114e-18   0.000e+00    
5.093e-01        -1.534e-03   -6.159e-18   0.000e+00    
5.126e-01        -1.647e-03   -6.613e-18   0.000e+00    
5.169e-01        -1.898e-03   -7.608e-18   0.000e+00    
5.209e-01        -2.099e-03   -8.390e-18   0.000e+00    
5.251e-01        -2.305e-03   -9.169e-18   0.000e+00    
5.292e-01        -2.513e-03   -9.934e-18   0.000e+00    
5.334e-01        -2.695e-03   -1.058e-17   0.000e+00    
5.375e-01        -2.883e-03   -1.122e-17   0.000e+00    
5.415e-01        -3.040e-03   -1.172e-17   0.000e+00    
5.457e-01        -3.177e-03   -1.212e-17   0.000e+00    
5.500e-01        -3.313e-03   -1.249e-17   0.000e+00    
5.544e-01        -3.444e-03   -1.282e-17   0.000e+00    
5.592e-01        -3.563e-03   -1.306e-17   0.000e+00    
5.639e-01        -3.695e-03   -1.331e-17   0.000e+00    
5.681e-01        -3.806e-03   -1.350e-17   0.000e+00    
5.725e-01        -3.892e-03   -1.359e-17   0.000e+00    
5.770e-01        -3.993e-03   -1.368e-17   0.000e+00    
5.815e-01        -4.107e-03   -1.380e-17   0.000e+00    
5.861e-01        -4.201e-03   -1.384e-17   0.000e+00    
5.909e-01        -4.302e-03   -1.388e-17   0.000e+00    
5.958e-01        -4.415e-03   -1.391e-17   0.000e+00    
6.002e-01        -4.506e-03   -1.387e-17   0.000e+00    
6.048e-01        -4.581e-03   -1.381e-17   0.000e+00    
6.099e-01        -4.693e-03   -1.377e-17   0.000e+00    
6.143e-01        -4.779e-03   -1.366e-17   0.000e+00    
6.190e-01        -4.849e-03   -1.356e-17   0.000e+00    
6.242e-01        -4.957e-03   -1.343e-17   0.000e+00    
6.288e-01        -5.036e-03   -1.327e-17   0.000e+00    
6.341e-01        -5.108e-03   -1.312e-17   0.000e+00    
6.393e-01        -5.221e-03   -1.292e-17   0.000e+00    
6.442e-01        -5.313e-03   -1.279e-17   0.000e+00    
6.496e-01        -5.390e-03   -1.254e-17   0.000e+00    
6.543e-01        -5.482e-03   -1.231e-17   0.000e+00    
6.588e-01        -5.555e-03   -1.215e-17   0.000e+00    
6.647e-01        -5.638e-03   -1.191e-17   0.000e+00    
6.700e-01        -5.747e-03   -1.161e-17   0.000e+00    
6.742e-01        -5.822e-03   -1.143e-17   0.000e+00    
6.785e-01        -5.891e-03   -1.121e-17   0.000e+00    
6.830e-01        -5.960e-03   -1.099e-17   0.000e+00    
6.875e-01        -6.039e-03   -1.077e-17   0.000e+00    
6.923e-01        -6.124e-03   -1.055e-17   0.000e+00    
6.972e-01        -6.203e-03   -1.030e-17   0.000e+00    
7.024e-01        -6.285e-03   -1.004e-17   0.000e+00    
7.079e-01        -6.376e-03   -9.778e-18   0.000e+00    
7.137e-01        -6.486e-03   -9.494e-18   0.000e+00    
7.201e-01        -6.583e-03   -9.201e-18   0.000e+00    
7.266e-01        -6.703e-03   -8.830e-18   0.000e+00    
7.326e-01        -6.809e-03   -8.544e-18   0.000e+00    
7.387e-01        -6.914e-03   -8.240e-18   0.000e+00    
7.450e-01        -7.020e-03   -7.931e-18   0.000e+00    
7.516e-01        -7.143e-03   -7.617e-18   0.000e+00    
7.583e-01        -7.261e-03   -7.299e-18   0.000e+00    
7.654e-01        -7.382e-03   -6.971e-18   0.000e+00    
7.722e-01        -7.524e-03   -6.641e-18   0.000e+00    
7.794e-01        -7.637e-03   -6.359e-18   0.000e+00    
7.879e-01        -7.786e-03   -5.993e-18   0.000e+00    
7.967e-01        -7.959e-03   -5.627e-18   0.000e+00    
8.056e-01        -8.128e-03   -5.260e-18   0.000e+00    
8.146e-01        -8.301e-03   -4.909e-18   0.000e+00    
8.238e-01        -8.489e-03   -4.581e-18   0.000e+00    
8.338e-01        -8.677e-03   -4.235e-18   0.000e+00    
8.442e-01        -8.882e-03   -3.889e-18   0.000e+00    
8.531e-01        -9.113e-03   -3.558e-18   0.000e+00    
8.609e-01        -9.263e-03   -3.347e-18   0.000e+00    
8.701e-01        -9.428e-03   -3.105e-18   0.000e+00    
8.807e-01        -9.632e-03   -2.843e-18   0.000e+00    
8.933e-01        -9.863e-03   -2.561e-18   0.000e+00    
9.082e-01        -1.015e-02   -2.257e-18   0.000e+00    
9.259e-01        -1.046e-02   -1.941e-18   0.000e+00    
9.460e-01        -1.084e-02   -1.619e-18   0.000e+00    
9.685e-01        -1.122e-02   -1.330e-18   0.000e+00    
1.006e+00        -1.165e-02   -1.064e-18   0.000e+00    

0    4    1    0    0     -> 0    5    0    0    0    5.7032906e+10  

mean inv       -6.208e-03
mean gain      -5.518e-17 cm-1
optical depth  0.000e+00
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       0.000e+00 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        -2.578e-03   -9.063e-21   0.000e+00    
2.097e-02        -2.454e-03   -8.626e-21   0.000e+00    
4.360e-02        -2.250e-03   -7.910e-21   0.000e+00    
7.662e-02        -1.971e-03   -6.930e-21   0.000e+00    
9.685e-02        -1.787e-03   -6.296e-21   0.000e+00    
1.022e-01        -1.768e-03   -6.236e-21   0.000e+00    
1.092e-01        -1.749e-03   -6.172e-21   0.000e+00    
1.161e-01        -1.724e-03   -6.093e-21   0.000e+00    
1.215e-01        -1.709e-03   -6.050e-21   0.000e+00    
1.271e-01        -1.696e-03   -6.012e-21   0.000e+00    
1.317e-01        -1.684e-03   -5.983e-21   0.000e+00    
1.354e-01        -1.677e-03   -5.967e-21   0.000e+00    
1.396e-01        -1.670e-03   -5.954e-21   0.000e+00    
1.437e-01        -1.664e-03   -5.945e-21   0.000e+00    
1.477e-01        -1.660e-03   -5.943e-21   0.000e+00    
1.518e-01        -1.657e-03   -5.946e-21   0.000e+00    
1.558e-01        -1.655e-03   -5.957e-21   0.000e+00    
1.598e-01        -1.655e-03   -5.975e-21   0.000e+00    
1.641e-01        -1.657e-03   -6.003e-21   0.000e+00    
1.685e-01        -1.663e-03   -6.053e-21   0.000e+00    
1.729e-01        -1.673e-03   -6.111e-21   0.000e+00    
1.781e-01        -1.691e-03   -6.208e-21   0.000e+00    
1.835e-01        -1.723e-03   -6.362e-21   0.000e+00    
1.882e-01        -1.773e-03   -6.581e-21   0.000e+00    
1.925e-01        -1.826e-03   -6.805e-21   0.000e+00    
1.970e-01        -1.910e-03   -7.142e-21   0.000e+00    
2.014e-01        -2.031e-03   -7.613e-21   0.000e+00    
2.061e-01        -2.190e-03   -8.216e-21   0.000e+00    
2.106e-01        -2.447e-03   -9.158e-21   0.000e+00    
2.146e-01        -2.723e-03   -1.014e-20   0.000e+00    
2.185e-01        -3.042e-03   -1.124e-20   0.000e+00    
2.224e-01        -3.379e-03   -1.240e-20   0.000e+00    
2.264e-01        -3.759e-03   -1.385e-20   0.000e+00    
2.303e-01        -4.224e-03   -1.609e-20   0.000e+00    
2.326e-01        -4.713e-03   -1.943e-20   0.000e+00    
2.341e-01        -4.814e-03   -2.045e-20   0.000e+00    
2.372e-01        -5.072e-03   -2.364e-20   0.000e+00    
2.412e-01        -5.551e-03   -3.411e-20   0.000e+00    
2.451e-01        -5.987e-03   -6.461e-20   0.000e+00    
2.490e-01        -6.364e-03   -1.734e-19   0.000e+00    
2.531e-01        -6.717e-03   -4.704e-19   0.000e+00    
2.573e-01        -7.102e-03   -1.203e-18   0.000e+00    
2.615e-01        -7.475e-03   -2.523e-18   0.000e+00    
2.661e-01        -7.867e-03   -4.754e-18   0.000e+00    
2.712e-01        -8.309e-03   -8.543e-18   0.000e+00    
2.766e-01        -8.772e-03   -1.434e-17   0.000e+00    
2.817e-01        -9.220e-03   -2.209e-17   0.000e+00    
2.862e-01        -9.591e-03   -3.019e-17   0.000e+00    
2.906e-01        -9.888e-03   -3.805e-17   0.000e+00    
2.955e-01        -1.019e-02   -4.720e-17   0.000e+00    
3.003e-01        -1.049e-02   -5.809e-17   0.000e+00    
3.044e-01        -1.071e-02   -6.666e-17   0.000e+00    
3.085e-01        -1.090e-02   -7.465e-17   0.000e+00    
3.128e-01        -1.107e-02   -8.269e-17   0.000e+00    
3.177e-01        -1.123e-02   -8.992e-17   0.000e+00    
3.232e-01        -1.141e-02   -9.773e-17   0.000e+00    
3.288e-01        -1.157e-02   -1.043e-16   0.000e+00    
3.348e-01        -1.172e-02   -1.097e-16   0.000e+00    
3.410e-01        -1.186e-02   -1.139e-16   0.000e+00    
3.471e-01        -1.199e-02   -1.168e-16   0.000e+00    
3.529e-01        -1.210e-02   -1.189e-16   0.000e+00    
3.587e-01        -1.221e-02   -1.207e-16   0.000e+00    
3.636e-01        -1.231e-02   -1.224e-16   0.000e+00    
3.679e-01        -1.237e-02   -1.237e-16   0.000e+00    
3.729e-01        -1.244e-02   -1.256e-16   0.000e+00    
3.780e-01        -1.251e-02   -1.279e-16   0.000e+00    
3.824e-01        -1.257e-02   -1.306e-16   0.000e+00    
3.867e-01        -1.261e-02   -1.331e-16   0.000e+00    
3.910e-01        -1.264e-02   -1.364e-16   0.000e+00    
3.951e-01        -1.266e-02   -1.394e-16   0.000e+00    
3.992e-01        -1.267e-02   -1.431e-16   0.000e+00    
4.035e-01        -1.267e-02   -1.465e-16   0.000e+00    
4.069e-01        -1.264e-02   -1.510e-16   0.000e+00    
4.104e-01        -1.263e-02   -1.528e-16   0.000e+00    
4.151e-01        -1.258e-02   -1.578e-16   0.000e+00    
4.193e-01        -1.252e-02   -1.621e-16   0.000e+00    
4.234e-01        -1.245e-02   -1.663e-16   0.000e+00    
4.263e-01        -1.237e-02   -1.702e-16   0.000e+00    
4.292e-01        -1.233e-02   -1.717e-16   0.000e+00    
4.325e-01        -1.224e-02   -1.757e-16   0.000e+00    
4.359e-01        -1.218e-02   -1.779e-16   0.000e+00    
4.394e-01        -1.205e-02   -1.817e-16   0.000e+00    
4.426e-01        -1.197e-02   -1.837e-16   0.000e+00    
4.457e-01        -1.185e-02   -1.865e-16   0.000e+00    
4.490e-01        -1.176e-02   -1.881e-16   0.000e+00    
4.525e-01        -1.161e-02   -1.904e-16   0.000e+00    
4.560e-01        -1.149e-02   -1.919e-16   0.000e+00    
4.593e-01        -1.133e-02   -1.932e-16   0.000e+00    
4.627e-01        -1.120e-02   -1.940e-16   0.000e+00    
4.660e-01        -1.102e-02   -1.945e-16   0.000e+00    
4.696e-01        -1.090e-02   -1.949e-16   0.000e+00    
4.730e-01        -1.071e-02   -1.949e-16   0.000e+00    
4.764e-01        -1.061e-02   -1.949e-16   0.000e+00    
4.807e-01        -1.042e-02   -1.942e-16   0.000e+00    
4.838e-01        -1.023e-02   -1.930e-16   0.000e+00    
4.870e-01        -1.015e-02   -1.925e-16   0.000e+00    
4.904e-01        -9.941e-03   -1.904e-16   0.000e+00    
4.936e-01        -9.839e-03   -1.892e-16   0.000e+00    
4.973e-01        -9.663e-03   -1.869e-16   0.000e+00    
5.015e-01        -9.514e-03   -1.848e-16   0.000e+00    
5.060e-01        -9.301e-03   -1.812e-16   0.000e+00    
5.093e-01        -9.095e-03   -1.774e-16   0.000e+00    
5.126e-01        -9.018e-03   -1.759e-16   0.000e+00    
5.169e-01        -8.820e-03   -1.717e-16   0.000e+00    
5.209e-01        -8.667e-03   -1.683e-16   0.000e+00    
5.251e-01        -8.498e-03   -1.642e-16   0.000e+00    
5.292e-01        -8.334e-03   -1.600e-16   0.000e+00    
5.334e-01        -8.202e-03   -1.564e-16   0.000e+00    
5.375e-01        -8.043e-03   -1.520e-16   0.000e+00    
5.415e-01        -7.925e-03   -1.485e-16   0.000e+00    
5.457e-01        -7.801e-03   -1.446e-16   0.000e+00    
5.500e-01        -7.668e-03   -1.404e-16   0.000e+00    
5.544e-01        -7.538e-03   -1.363e-16   0.000e+00    
5.592e-01        -7.428e-03   -1.323e-16   0.000e+00    
5.639e-01        -7.295e-03   -1.277e-16   0.000e+00    
5.681e-01        -7.184e-03   -1.237e-16   0.000e+00    
5.725e-01        -7.108e-03   -1.205e-16   0.000e+00    
5.770e-01        -7.002e-03   -1.165e-16   0.000e+00    
5.815e-01        -6.898e-03   -1.126e-16   0.000e+00    
